[2024-12-06 13:44:28.411]	 Already installed "tmux-cpu"
[2024-12-06 13:44:28.411]	 Already installed "tmux-copycat"
[2024-12-06 13:44:28.412]	 Already installed "tmux-resurrect"
[2024-12-06 13:44:28.414]	 Already installed "tmux-pain-control"
[2024-12-06 13:44:28.415]	 Already installed "tmux-continuum"
[2024-12-06 13:44:28.416]	 Already installed "tokyo-night-tmux"
[2024-12-06 13:44:28.417]	 Already installed "tmux-sensible"
[2024-12-06 13:44:28.417]	 Already installed "tmux.nvim"
[2024-12-06 13:44:28.427]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-06 13:44:28.548]	 Updating all plugins!
[2024-12-06 13:44:28.548]	 
[2024-12-06 13:44:28.946]	   "tmux-continuum" update success
